Company name;Postcode;Primary UK SIC (2007) code;All UK SIC (2007) codes;Website
Fred Walker Associates;EH26 9LQ;71111;71111;www.fredwalkerassociates.co.uk
Gibson Laing & Partners;EH12 5DS;71111;71111;
Hazel Crawford Architect;EH40 3AA;71111;71111;
Halliday Fraser Munro;EH12 5HH;71111;71111;www.hfm.co.uk
Helen Lucas Architects;EH9 1HU;71111;71111;www.helenlucas.co.uk
Hope & Co;EH26 9EE;71111;71111;
Hypostyle Architects;EH6 6EU;71111;71111;www.hypostyle.co.uk
James Clydesdale & Associates;EH9 2HS;71111;71111;www.jamesclydesdale.com
James Jack Associates;EH12 8PU;71111;71111;
Johnston Harris Architects;EH6 6QN;71111;71111;
Efla Ksld;EH6 6JJ;71111;"71111
71129";www.ksld.com
Lewis & Hickey;EH4 1HW;71111;71111;www.lewishickey.com
Lindsay Buchan;EH6 7EY;71111;71111;www.lindsaybuchan.com
Lorn Macneal Architects;EH3 6SW;71111;71111;www.lornmacneal.co.uk
Plan It;EH53 0EA;71111;"41202
71111";www.plan-it-design.co.uk
Ross Smith & Jameson Architecture;EH6 6SE;71111;71111;www.rsandj.com
Sally Ruel Architect;EH38 5YE;71111;71111;www.sallyruel.co.uk
Scott Design;EH7 6SS;71111;71111;
Simpson & Brown Architects With Addyman Archaeology;EH7 5HS;71111;"71111
72200";www.simpsonandbrown.co.uk
Somner Macdonald Architects;EH8 8JQ;71111;71111;www.somnermacdonald.co.uk
Tod & Taylor Architects;EH3 7EB;71111;71111;www.todtaylor.co.uk
W N Thomson & Co;EH4 5AB;71111;71111;www.wnthomson.co.uk
Yeoman McAllister;EH12 6AH;71111;71111;www.ym-architects.com
Bennetts Associates;EH8 9NJ;71111;71111;www.bennettsassociates.com
Studio D U B;EH8 9JW;71111;"43999
71111";www.studiodub.co.uk
T Square Architectural Services;EH49 7LB;71111;71111;www.tsqarchitectural.com
1-2-1 Architectural Design;EH41 3NB;71111;"41100
71111";
W B A Creative Architecture;EH7 4BQ;71111;71111;www.watsonburnett.com
The Morrison Partnership;EH4 2BP;71111;71111;www.themorrisonpartnership.co.uk
Ian Springford Architects;EH7 5JH;71111;71111;www.isarchitects.co.uk
Erdal Architects;EH6 6QH;71111;71111;www.erdal.co.uk
D & H Farmer Chartered Architects;EH45 8HU;71111;71111;www.dhfarmer.co.uk
Harlequin Group;EH54 6TQ;71129;"71112
71129";www.harlequin-group.com
James Doherty Architect;EH6 6QH;71111;71111;
P R Design;EH11 1RE;71111;71111;www.pr-design.co.uk
Halvorsen Architects;EH23 4NW;71111;71111;halvorsen-architects.co.uk
Wiszniewski Thomson Architects;EH7 4AB;71111;71111;www.wt-architects.co.uk
D M T Davidson Associates;EH48 4LY;71111;71111;www.archiscot.co.uk
Format Building Design;EH16 4AP;71111;71111;
Turnbull Associates;EH21 6EE;71111;71111;www.turnbullassociates.co.uk
Edinburgh Chartered Architects Network;EH1 2BE;71111;71111;
David Jane Architects;EH44 6HA;71111;71111;www.davidjanearchitects.co.uk
Alan Hardie Architect;EH22 1JQ;71111;71111;www.alanhardie.co.uk
Alexander Philip Architect;EH9 2JS;71111;71111;www.alexanderphilip.com
Simon Laird Associates;EH3 6DA;71111;71111;www.simonlaird.com
Douglas Flett Architects;EH1 3HP;71111;71111;www.douglasflettarchitects.co.uk
D K B Douglas & Associates;EH4 8AP;71111;71111;www.dkbdouglas.com
