Company name;Postcode;Primary UK SIC (2007) code;All UK SIC (2007) codes;Website
SCOTMESH LIMITED;EH29 9BB;62020;"62020
62090";
IMPACTCHAIN LIMITED;EH54 7BT;62012;62012;
SFAIRAS LTD;EH10 6AG;62012;62012;
ALLEN CONSULTING SOLUTION LTD;EH10 5GF;62020;62020;
VOXSIO LIMITED;EH2 4HQ;62012;"62012
62020";
ZORTREX LTD;EH32 9ER;62012;62012;
AWP IT CONSULTING LIMITED;EH14 1LG;62020;62020;
MARANBRO LIMITED;EH12 9LP;62020;62020;
THE TOUCAN GROUP LTD;EH51 9DP;62012;62012;
RDS INFOTECH LTD;EH11 3RG;62020;62020;
ZAVFIT LIMITED;EH3 6AJ;62012;"62012
64999";
IQUARKS LIMITED;EH10 4BR;64191;"62012
64191";
AIGUABLAVA LTD;EH10 6DG;62012;62012;
BRUNDLEMAC LIMITED;EH17 7HR;62012;"62012
62020";
DMA IT CONSULTANCY LIMITED;EH54 9EN;62020;62020;
BESTDEV LIMITED;EH6 8FF;62020;62020;
JNTL BUSINESS CONSULTANTS LIMITED;EH129JD;62020;62020;
BBS 78 CONSULTING LTD;EH14 7EZ;62020;62020;
R W CONSULTANCY (EDINBURGH) LIMITED;EH1 2AE;62020;62020;
STOCKBRIDGE IT RISK CONSULTING LIMITED;EH4 1AX;62020;62020;
ALTOMARE LIMITED;EH1 3QR;50100;"50100
62012
68209
71122";
SCRUMCENTER LIMITED;EH6 7BD;62020;"62020
70229";
SHONSYS LIMITED;EH10 5DT;62020;62020;
GEORGE AND THE GOAT LTD;EH6 6PA;62011;"62011
62012
62020";
BLOCKSTAR DEVELOPMENTS LIMITED;EH2 4AD;58290;"58290
62090
64999";
KPV LAB EDINBURGH LIMITED;EH2 2BD;62012;62012;www.kpv-lab.co.uk
TROIKA DIGITAL LIMITED;EH6 7BD;62020;62020;
CODION LTD;EH6 7BD;62012;62012;www.codion.uk
SEEDBOOST LTD;EH15 3LZ;62012;"62012
62020";
SCHRAB LIMITED;EH3 5BU;62020;62020;
EMECE SOLUTIONS LIMITED;EH54 8LA;62020;62020;
BTJ LTD;EH10 7DL;62012;62012;
LUMERA HEALTH LIMITED;EH3 9DR;62012;62012;
KNOVATEGIC LTD;EH48 2GB;62020;62020;
ZOM TECHNOLOGY LIMITED;EH4 8DT;62020;62020;
BOND COMPUTING LIMITED;EH7 4BN;62020;62020;
MEETWO TRAVEL LIMITED;EH30 9SN;58290;58290;
ASSETLEAD LIMITED;EH54 7DE;62020;62020;
GENOMICS SCIENCE GROUP LTD;EH1 1DD;62012;"62012
72110";
CLEARSKY LOGIC LIMITED;EH1 3QB;62012;"62012
62020";
VAL CORP LIMITED;EH20 9DD;62020;62020;
GK TECHNOLOGIES LTD;EH3 5DQ;62020;62020;
M.J.ORR CONSULTING LTD;EH3 5DQ;62020;62020;
KAREN SCOTT CONSULTANCY LTD;EH54 8SX;62020;62020;
FLR BIS LIMITED;EH3 5DQ;62020;62020;
IMAT  TECHNOLOGY LIMITED;EH6 7BD;26513;"26513
46180
62020
71122";
CYBORN LIMITED;EH12 5HD;62012;62012;
JKG IT CONSULTING LTD;EH54 7DE;62020;62020;
VIRTUAL VENUE DESIGN LTD;EH12 5HD;58290;"58290
62011";
AADKAS SOLUTIONS LTD;EH13 9AQ;62020;62020;
DIGITAL ASSETS GROUP LIMITED;EH2 3JG;47910;"47910
62011
62020
63990";
ANDREW JACQUES IT SOLUTIONS LTD.;EH10 5SP;62020;62020;
DREH LTD;EH41 3ND;62020;62020;
FLICK SCOTLAND LTD;EH9 1UL;58290;58290;www.flickapp.io
NODE TRADER LIMITED;EH54 6AX;62012;62012;
ALPHANOOR LTD;EH48 2EF;62020;"62020
68100
68209
70229";
STRA LIMITED;EH4 6QE;62020;62020;
WOITA LTD;EH10 4EN;62020;62020;
CHANCELOT CONSULTING LIMITED;EH5 3AA;62020;62020;
SECOND COAST SOFTWARE LIMITED;EH12 5HD;62012;62012;
BOTANY STUDIO LTD;EH22 3NX;62012;"62012
74100";
PETER WINCKLES LIMITED;EH3 8HX;62020;"62020
69201
70229";
RAB IT TECH LIMITED;EH10 5DY;62020;62020;
LIONRA LTD;EH6 7BD;62020;62020;
MANASVI IT LIMITED;EH54 8AP;62020;62020;
CORONAM GROUP LIMITED;EH12 9DQ;62020;"62020
65120
66210
70229";
CODE CHATEAU LTD;EH11 1UU;62012;62012;
STARLING ENGINEERING LIMITED;EH12 5TH;62020;"62020
71129";
KENNY.SMITH - PROJECT MANAGER LIMITED;EH12 8UQ;62020;62020;
COMPUTIX LTD;EH5 2GJ;62020;62020;
ASX ACCOUNTING LTD;EH3 6TE;62020;62020;
SEDSHANNON LIMITED;EH2 3JG;62020;"62020
86220";
MAPPENDIX LTD;EH1 1NL;62012;62012;
MARINI CONSULTANCY LTD;EH3 5DQ;62020;"62020
90030";
DH TECH PM LTD;EH30 9YL;62020;62020;
JANEY BROSTER LTD;EH22 1DS;62020;62020;
RIBR LTD;EH3 5DQ;62020;62020;
TRANS AFRICA COMMERCIAL TECHNOLOGIES LIMITED;EH6 5JY;61200;"61200
62012
74909";
RED FLARE LIMITED;EH12 5SB;62020;"58190
59112
62020";
DASZ SOLUTIONS LTD;EH3 5DQ;62020;62020;
MCMC CONSULTANCY LIMITED;EH11 1JP;62020;62020;
LEMILNE CONSULTANCY LTD;EH53 0AZ;62020;62020;
CARGOCONX LTD;EH54 6AX;62012;62012;
EMILY TULLOH LTD;EH3 5JZ;62020;"62020
74100";
CYBER-JAM CONSULTANCY LTD;EH54 7DE;62020;62020;
AORAKI IT SERVICES LTD;EH54 7DE;62020;62020;
SADQIEL LIMITED;EH14 5JS;62020;62020;
BGMK FS CONSULTING LTD;EH19 3WG;62020;"62020
70229";
A4 CONSULTANCY SERVICES LTD;EH54 6US;62020;62020;
PETER LEE SAS & SQL 2018 LTD;EH4 7TB;62020;62020;
IMMIX IT LTD;EH39 5NA;62012;"62012
62020";
JMD ACCOUNTANTS LIMITED;EH21 6RH;62020;"62020
69201";
RAEBURN ANALYTICS LTD;EH54 5PJ;62020;62020;
ADA K CONSULTING LTD;EH30 9LL;62020;62020;
LONG ROW SERVICES LTD;EH48 2EF;62020;62020;
KUJOCH LTD;EH6 7BD;62020;62020;
AKSH SOLUTIONS LIMITED;EH53 0GP;62020;"62020
62090";
EQUINE DATA ANALYTICS LTD;EH9 1EB;62020;62020;
SPRINGFIELD NETWORK SERVICES LTD;EH48 3GF;62020;62020;
POLO IT SERVICES LTD;EH54 7DE;62020;62020;
HENRIKSEN ANALYTICS LIMITED;EH3 5QR;62020;62020;
CREATEK DESIGN LTD;EH2 1EN;62020;62020;
BINARIT LIMITED;EH9 2HT;62012;"62012
62020";
RHONE TP LTD;EH48 2JW;62020;62020;
SALEM SOFTWARE SOLUTIONS LTD;EH3 5DQ;62020;62020;
ID CONTENT LTD;EH22 2EN;58190;"58190
62020
74209";
HASHTAG LEARNING LTD;EH14 5HQ;62012;62012;
EDDLESTON TECHNICAL SERVICES LTD;EH12 7SB;62020;62020;
BRICK COMPUTE TECHNOLOGY SERVICES LIMITED;EH12 8JZ;62020;62020;
DARK POOL CONSULTANCY LIMITED;EH30 9TT;62020;"62020
70229";
CHARTERS' BUSINESS CONSULTANCY LTD;EH44 6PF;62020;"62020
70221
70229
98000";
PW TECHNICAL CONSULTING LTD;EH4 6PB;62020;"62020
70229";
BDSOFT LIMITED;EH49 7PL;62020;62020;
CHENAI CONSULTANCY LIMITED;EH48 2GE;62020;"62020
63110
70229
71200";
SLICENSE LTD;EH1 3RT;62020;62020;
XON 20 LTD;EH32 0QW;62020;62020;
RANDOM PHRASE LTD;EH4 1EJ;62020;62020;
BOUNDARY TECHNOLOGIES LTD;EH2 3BU;62012;"62012
80200";
ARK TECHNO LTD;EH11 3AH;62020;62020;
AGILE NETWORKS LIMITED;EH11 2JP;61900;"61900
62020";
ARGENT ACUMEN LIMITED;EH12 7SB;62020;62020;
PMD CLOUD LTD;EH6 6PG;62020;"62020
62090";
KICKSTACK LTD;EH3 5DQ;62020;62020;
BM IT SECURITY LTD;EH21 8LE;62020;62020;
DANJWILSON LTD;EH15 1LW;62020;62020;
NIRKS LIMITED;EH11 1JG;62020;62020;
REVISUALIZE SOLUTIONS LTD;EH6 7NX;62020;62020;
RORY FITZPATRICK LTD;EH22 3JU;62012;"62012
62020";
NCE SPORTS GROUP LTD;EH4 4BG;93199;"62012
62090
85510
93199";
MARC HOLLERAN LIMITED;EH47 8NB;62020;62020;
CARBON WAIR LIMITED;EH4 2JN;62012;62012;
MR IT SOLUTIONS LTD;EH6 5FB;62020;62020;
VARIANT CYBER SECURITY LTD;EH3 8HA;62020;62020;
MUIREND SERVICES LTD;EH13 0NW;62020;62020;
PSR CONSULTING(UK) LIMITED;EH11 3AH;62020;62020;
INGRID SOFTWARE LTD;EH6 7BD;62020;62020;
TECHTUM LIMITED;EH7 4QL;62020;62020;
MICHAEL BRAND LIMITED;EH21 6RR;62020;62020;
NIA TECHNOLOGIES PVT LIMITED;EH14 5TW;62020;62020;
BLUE CIRCLE CONSULTANTS LTD;EH13 0QR;62020;62020;
AVRIUM LTD;EH7 4AF;62012;62012;
FJB DIGITAL LTD;EH39 5PS;62020;62020;
BROOKLYN 71 LTD;EH30 9XR;62020;62020;
TECHRE CONSULTING LIMITED;EH7 4AY;62020;"62020
62030
62090";
KNIGHT TECHNOLOGY SERVICES LTD;EH14 1TJ;62020;"62020
62090";
EMU ED LTD;EH11 2TH;85590;"62012
85590";
LJRT CONSULTANCY LIMITED;EH3 8AS;62020;62020;
COINAGE CONSULTING LIMITED;EH54 6US;62020;62020;
ALLUSION WEB SOLUTIONS LTD;EH41 3LP;62020;62020;
NETWORK GUY CONSULTANCY LIMITED;EH4 4TF;62020;62020;
MONILY SC LTD;EH4 2AU;62020;62020;
MITHILA ASSOCIATES LTD;EH14 5SX;62020;62020;
FORDYCE IT CONSULTING LTD;EH54 7EU;62020;62020;
BLOCKCHAIN TECHNOLOGY PARTNERS LIMITED;EH9 1RP;62012;"62012
62020
62030
62090";
SRMK IT SERVICES LTD;EH11 4FF;62020;62020;
CALUM SINCLAIR LIMITED;EH16 4GG;74100;"59111
62012
74100";
AJIT INFO TECH LIMITED;EH4 4GN;62020;62020;
NAPONOS PUBLISHER LTD;EH14 3HH;58110;"58110
58130
58142
58290";
RK TECHNOLOGY SOLUTIONS LTD;EH11 4FR;62020;62020;
CIRCLE H LIMITED;EH6 6QA;62020;62020;
INDIGO E-COMMERCE DIGITAL LIMITED;EH54 8AH;61900;"47990
61200
61900
62020";www.coralinn.co.uk
CLANTAYLOR CONSULTING LTD;EH54 7DE;62020;62020;
ECOHUMAN LTD;EH3 6RE;47910;"47890
47910
62020";
AN TEALLACH PROJECT SERVICES LIMITED;EH6 7BD;62020;62020;
EROMSSAP CONSULTING SERVICES LTD;EH13 0BQ;62020;62020;
STEWART CHARLES LTD;EH54 9JD;62020;62020;
KMLF LIMITED;EH33 2AP;62020;62020;
ORDINO LTD;EH9 1EB;62020;"62020
71122
72190
74909";
SPIRALBRIDGE LTD.;EH2 4HQ;62012;"62012
62020
70229";
MGA CONSULTING LTD;EH22 3AQ;62020;62020;
BLACKSTAR IT LTD;EH16 5PY;62020;62020;
TEKLA SYSTEMS LTD;EH54 7DE;62020;62020;
JA STATPROG LIMITED;EH21 7QN;62020;62020;
AMARAVATI LTD;EH11 2QR;62012;"62012
62090";
BIGGLES AT LARGE LTD;EH3 9DR;62012;"62012
62020
62090";
AVENI LTD;EH9 2NB;62012;"62012
62020";
CENSORPIC LTD;EH2 4AD;62012;62012;
MACJAC LTD;EH30 9PW;62020;62020;
CLOUDBLOCK LIMITED;EH2 3JG;62020;62020;
AIMS CONSULTING SERVICES LTD;EH12 8SG;62020;62020;
IUCUNDUM LTD;EH5 1BN;46510;"46510
62012
62020
62090";
SCRUM MASTER LTD;EH15 1AN;62020;62020;
BOTS'R'US LTD;EH10 7DL;62012;62012;
GRAKS SOFTWARE SOLUTIONS LIMITED;EH12 9JG;62012;62012;
SPUR TECH LTD;EH2 2PR;62012;"62012
85310";
TEAM 358 LTD;EH4 6ER;62020;"62020
70229
71122";
EDGEVENTURE LTD;EH3 9DQ;62012;62012;
CONTINUUM INDUSTRIES LTD;EH3 9DR;42990;"42990
62012
72190";
JOYGLASS ANALYTICS LTD;EH53 0SQ;62020;62020;
PASSION 4 SOCIAL CIC;EH54 8GA;62020;"62020
62090
74100";
PENTLAND SOFTWARE SERVICES LTD;EH13 0HY;62020;62020;
BEHRA IT SOLUTIONS LIMITED;EH11 1NB;62020;62020;
SINCERIT LIMITED;EH3 5DQ;62020;62020;
METRICISM LTD;EH3 9JJ;62020;62020;
NUMITOR LIMITED;EH3 8EY;62012;62012;
CRAIGENTINNY MANAGEMENT CONSULTING LIMITED;EH7 6QN;62020;62020;
STEPHEN LIN LIMITED;EH17 8WD;62020;62020;
1ST CONNECT SERVICES LTD;EH4 4JB;62012;"62012
62020
62030
62090";
ENIQUE IT SOLUTIONS LIMITED;EH54 6SD;62020;62020;
FIVE2TEN-IT LTD;EH9 1SB;62020;62020;
EDINBURGH DATA ANALYTICS LTD;EH16 6GH;62020;"62020
63110
70229
74909";
Z AND V CONSULTING LIMITED;EH19 3RY;62020;62020;
MONTEDIN LTD;EH16 5EE;62012;"62012
62020";
TORRIDON TECH SOLUTIONS LTD;EH54 7DE;62020;62020;
SYMMETRY ANALYTICS CONSULTING SERVICES LTD;EH11 1PZ;62020;"62020
70229";
DEVAZUL LTD;EH11 2DA;62012;62012;
GBM IT SERVICES LTD;EH54 7DE;62020;62020;
NE ENTERPRISES LTD.;EH14 2LF;62012;"62012
62020
62090";
EDENSEC LTD;EH10 5HY;62020;62020;
FOX MONTGOMERY LIMITED;EH3 5DQ;62020;62020;
JB ITECH LTD;EH11 1TW;62020;62020;
ROUGH SHORES TECH LIMITED;EH7 6FH;62020;62020;
LORENZEN TONNA SERVICES LIMITED;EH2 3JG;62012;"62012
82110";
EVELCA LIMITED;EH6 7BD;62020;"62020
82990";
PACHOMIUS LIMITED;EH3 6PX;62020;"62020
70229";
AB SYSTEMS HOLDING LTD;EH54 8AF;64209;"62020
64209";
MOBILE USEFUL LOCAL ENTERPRISE LTD;EH12 5HD;59132;"59132
62012
62030
62090";
ELISARA TECHNOLOGIES LTD;EH1 3QB;62020;62020;
AEMTEK LTD.;EH14 4AS;71121;"62012
71121
74909
85600";
ALDOG CONSULTANCY LTD;EH14 1LZ;62020;62020;
GINN WORLDWIDE IT SOLUTIONS LTD;EH3 8AP;62020;62020;
FULL DUPLEX COMMUNICATION SERVICES LTD;EH9 1NH;62020;62020;
PMC IT CONSULTANCY LIMITED;EH4 3QN;62020;62020;
ANTRIGULUM LABS LIMITED;EH3 9WJ;58290;58290;
TRAINING INTELLIGENCE LTD;EH16 5QT;62020;62020;
CALEDONIA SOFTWARE LIMITED;EH6 7BD;62012;62012;
WILIAN CONSULTING LTD;EH54 7DE;62020;62020;
FRMWORK LTD;EH9 1JH;62020;"62020
70229";
PAUL MELON LTD;EH54 6GL;62020;62020;
DECABYTE IT LIMITED;EH4 6QS;62020;62020;
M BROWN TECHNOLOGY SERVICES LTD;EH20 9GB;62020;62020;
AGRON - POD LTD;EH39 5LN;62020;62020;
TMR TRANSFORMATION LTD;EH48 4HE;62020;62020;
S L DOUGLAS LTD;EH15 1NZ;62020;62020;
GROODLE CONSULTING LIMITED;EH52 5LQ;62020;62020;
MEDIACLAN EUROPE LTD;EH2 2AZ;62012;"62012
62090
73110
73120";
MORUKI LTD;EH49 6EZ;62020;"62020
70229";
STEWART DICKSON LTD;EH48 1HW;62020;62020;
BARNEY RAEBURN LTD;EH9 1JT;62020;62020;
AFG DIGITAL LIMITED;EH10 5QE;62012;62012;
CIRCLED ARROW LIMITED;EH52 5GZ;62020;62020;
SWISCOTECH LTD;EH3 9LA;62012;62012;
TAMPLIN CONSULTING LTD;EH6 6PA;62020;62020;
FOUNDRY FS LIMITED;EH7 5SN;62020;62020;
BAL BHEEM CONSULTANCY LIMITED;EH14 7FE;62020;62020;
DOUGALL IT LTD;EH3 7EH;62020;62020;
GUTSELL COMMERCIAL MANAGEMENT LTD;EH39 5BS;62020;62020;
ANNANDALE DIGITAL LTD;EH12 8UR;62020;62020;
GLOBAL QUEST LTD;EH21 6RH;62020;62020;
MEHCO PETROLEUM SERVICES LIMITED;EH3 8EY;09100;"09100
47990
62012
71122";
JHC CONSULTANTS LTD;EH29 9FY;62020;62020;
BASSROCK SOLUTIONS LTD;EH39 4QG;62020;62020;
MXM TECHNOLOGIES LTD;EH2 1EN;62020;62020;
KYC-SOLUTIONS LTD;EH125RD;62012;62012;
TINSDALE SOFTWARE LTD;EH12 5NQ;62012;62012;
KASSAM ANWAR ENGINEERING LIMITED;EH52 5AN;62012;62012;
DSME CONSULTANCY LTD;EH54 7DE;62020;62020;
ZEN-WULVER LTD;EH2 1DF;58210;"58210
62011
62012
62020";
A GUZINSKI LTD;EH5 1FF;62012;62012;
NIVEN ANALYTICS LIMITED;EH8 8HE;62020;62020;
HUNTER BELL INNOVATION LIMITED;EH3 7BD;62020;62020;
CONCEPT GAP LTD;EH1 2ER;62020;62020;
INORPAC CONSULTANCY LTD;EH54 7DE;62020;62020;
BRAND 7 CONSULTING LIMITED;EH4 3RG;62020;62020;
THE WEE WEB COMPANY LIMITED;EH2 3JG;62020;62020;
PS22KM LIMITED;EH12 7HS;62020;62020;
CONDUIT SOLUTIONS LTD;EH6 6JN;62012;"62012
62020";
CBQA CONSULTING LIMITED;EH30 9JX;62020;62020;
ADRIAUS TECHNOLOGY SERVICES LTD;EH5 2QN;62012;"62012
62090
70229";
ANGELA CHISHOLM LIMITED;EH8 9UN;62020;62020;
SURESRI SOFTWARE SERVICES LTD;EH14 5AD;62020;62020;
SMOOTH INTEGRATION LTD;EH54 9JY;62012;62012;
OPC SUPPORT SERVICES LTD;EH26 0SD;62020;62020;
ATIK LTD;EH7 5LG;62020;62020;
NUVULU LTD;EH12 5AL;62020;62020;
VBK CONSULTANCY LTD;EH54 7DE;62020;62020;
THREE DEGREES WEST LIMITED;EH10 5TL;62020;62020;
TANGANIKA LIMITED;EH6 7BD;58290;"58290
62012
72190";
ALTHING LTD;EH29 9GG;62020;62020;
NEON PIXEL LTD;EH11 1ER;62012;62012;
WALNUT SOLUTIONS LIMITED;EH4 7BH;62020;62020;
CJWA CHANGE LIMITED;EH24 9ES;62020;62020;
BAM DIGITAL LTD;EH4 2QJ;62020;62020;
BORROWMAN CONSULTANCY LIMITED;EH16 6LB;62020;62020;
ANOMALOUS TECHNOLOGIES LIMITED;EH2 3JG;62020;"62020
62090
63110";
CAAR CONSULTING LTD;EH14 2LB;62020;62020;
GVINFO LTD;EH7 4FD;62012;"62012
62020";
LIANSH LIMITED;EH11 3HX;62020;62020;
PAYDUCK LTD;EH16 6YE;62020;62020;
QWALLETS LIMITED;EH3 9BA;62020;62020;
PCL TECH SOLUTIONS LTD;EH10 5TL;62020;62020;
LYRANTHE LIMITED;EH2 3JG;62012;"62012
62020";
ECO PIG LTD;EH48 2TN;62012;"62012
74901";
LUCA-1972 LIMITED;EH14 1NT;62020;62020;
LEVEN INDUSTRIES LIMITED;EH6 8QG;62020;62020;
RAMCLOUDWORKS LIMITED;EH54 8EJ;62020;"62020
62030
62090";
EDJO LTD;EH2 2AF;62012;62012;
O KENYON CONSULTANCY LTD;EH3 9NB;62020;62020;
NG ROBERTSON LTD;EH14 1JH;62020;62020;
CEDRO SYSTEMS LIMITED;EH6 7BD;62020;62020;
ALTERNATE CYBER SECURITY LTD;EH35 5NA;62020;62020;
VALEUR-PLUS LIMITED;EH2 3JG;62020;62020;
TREENERVE LTD;EH22 4QL;62012;62012;
FLUIDCREATIVE SOFTWARE LIMITED;EH52 5LX;62012;62012;
WHITE MOOSE SOLUTIONS LIMITED;EH48 2XT;58290;"47599
47910
58290";www.whitemoosesolutions.uk
INNOVATIVE FULLSTACK SOLUTIONS LIMITED;EH48 2XT;62012;62012;
SMART (D-APPS) LTD;EH32 9ER;62012;62012;
ARUNEM LTD;EH11 3HN;62020;62020;
LUMIR TRADE LTD;EH12 5LA;62020;"62020
68320
70229
79110";
ASSET CHAIN LTD;EH32 9ER;62012;62012;
VIRTUALLY PRO LTD;EH54 7DE;62020;62020;
ICEOCO LTD;EH2 3JG;62020;"62012
62020
74909";
FUTURE TECHNOS LTD;EH209GA;62020;62020;
MOLTORB CONSULTING LTD;EH11 2QT;62012;62012;
NORTH ESK SOLUTIONS LIMITED;EH22 1JP;62020;62020;
KELLY SARACI LTD;EH3 5DQ;62020;62020;
ALPHARAM LIMITED;EH14 1SE;62012;"62012
62020";
CROSSWAITE MEYER CONSULTING LIMITED;EH54 7DE;62020;62020;
OBSIDIAN SUN LIMITED;EH12 8DG;62020;62020;
THE WRIGHT-IT CONSULTANCY LIMITED;EH39 4NR;62020;62020;
MONSUL SOFTWARE LTD;EH10 5LR;62012;62012;
HOLYWELL SOLUTIONS LIMITED;EH3 6RE;62020;62020;
INTELLIGENT ARCHITECTURE LIMITED;EH11 1GU;62012;62012;
GEORGE GLEN LTD;EH12 5QS;62020;"59200
62020
90020";
IONPOINT LTD;EH2 1JE;62012;62012;
FORTUNA RISK MANAGEMENT LTD;EH3 7RA;62020;62020;
DIY EXECUTOR LTD;EH2 3JG;62012;62012;
SCOTTIE TECHNOLOGIES LIMITED;EH2 4HQ;62012;62012;
VIAPONTICA LTD;EH8 9BT;62020;"62020
72190";
POWERCHASE LTD;EH30 9XR;62012;62012;
BONOBO THIRD SECTOR CONSULTING LIMITED;EH14 1DJ;62020;"62020
70229";
CITY QUANT LTD;EH21 6TT;62012;62012;
CLYDE RIVER TECH CONSULTANTS LTD.;EH2 1EN;43390;"43390
62020
68100
68209";
IONBURST LIMITED;EH12 5HD;62012;62012;
IPREP LIMITED;EH2 4AD;58290;58290;
WORK BOOKS LIMITED;EH7 4GH;62012;62012;
ELITE MOVEMENT LTD;EH5 2GB;62020;"62020
79110
82990
85600";
HAWKHEAD CONSULTING LIMITED;EH16 6LR;62020;62020;
CIRRUS DATA LIMITED;EH4 3SA;62020;62020;
BEAK LTD;EH4 1EJ;62012;62012;
CYGNUS CISNE CONSULTING LIMITED;EH19 3AA;62020;62020;
MK DIGITAL SOLUTIONS LTD;EH4 2SX;62020;62020;
ISOFY LTD;EH5 2DL;62012;62012;
GLT CONSULTING LTD;EH3 5DQ;62020;62020;
OOR ENTERPRISES LIMITED;EH12 7SZ;62020;62020;
BUILDING 825 LTD;EH2 1EN;62012;62012;
ANS CONSULTING SERVICES LTD;EH14 1JW;62020;62020;
DAL CONSULTING LTD;EH54 7DE;62020;62020;
WILLB SERVICES LTD;EH8 8HX;62020;62020;
FLEXO IT SOLUTIONS LIMITED;EH12 8XP;62020;62020;
EVE NETWORK LIMITED;EH2 1EN;58290;58290;
IAINTERACTIVE LTD.;EH2 3JG;62012;"62012
62020
63110";
VAR DIGITAL LTD;EH6 7JJ;62020;"62020
63120";
HELIOPHAEDRAN LIMITED;EH54 7DE;62020;62020;
PRESTON IT CONSULTANCY LIMITED;EH22 4FP;62020;62020;
STANDARD LIFE DIGITAL SOLUTIONS LIMITED;EH2 2LL;62012;62012;
STICKR LIMITED;EH4 1NT;62012;62012;
SPEAKUNIQUE LIMITED;EH2 4DF;62012;62012;
JOHNNY HOTSAUCE'S BLOCK EMPORIUM AND REPOSITORY LIMITED;EH10 5NG;62020;62020;
BITS AND PIECES LTD;EH12 5LG;62020;62020;
ALLAN GREEN LIMITED;EH1 2ER;62020;62020;
HYDROGRAPHIC DATA SERVICES LTD.;EH1 2BD;62020;62020;
COIRIERO ANALYTICS LTD;EH11 1HF;62012;62012;
ROO COMPUTING LIMITED;EH12 8RT;62020;62020;
PALANGREROS CONSULTANTS LIMITED;EH42 1BJ;62020;62020;
NUVEXIS LTD.;EH13 9BE;62020;"62020
62090";
BRUCE TECHNOLOGY LTD;EH22 3NX;62020;62020;
DEARBHA CONSULTING LIMITED;EH1 3QB;62020;62020;
DEER INCORPORATION LTD;EH2 1EN;62012;"62012
62030
62090";
OPTIMIZ NETWORK LTD;EH54 8GA;61900;"61900
62020
62030
63120";
NTSEC LTD;EH7 4HQ;62020;62020;
CORSOLS LTD;EH3 6RE;62020;62020;
S MILTON CONSULTING LTD;EH3 6NA;62020;62020;
HYBRIDITEC LTD;EH12 9LP;62020;62020;
INSELBERG KNOWLEDGE SOLUTIONS LTD;EH11 2AU;62020;62020;
EIGHT SIX CONSULTING LIMITED;EH3 9QA;62020;62020;
BRILLIANCE IT CONSULTANCY LTD;EH11 2TR;62020;62020;
DREAMCODE LTD;EH9 1DQ;62020;"62020
62090";
LIBRIS GROUP LTD;EH3 6NB;62012;62012;
ROBERT DUNN CONSULTING LIMITED;EH17 8GL;62020;62020;
MASTER OOGWAY CONSULTING LIMITED;EH53 0BF;62020;62020;
GOOD DATA SOLUTIONS LTD;EH10 6XD;62012;"62012
62020";
AI COGNITION LIMITED;EH11 1RY;62020;62020;
SAFEPOINT LABS LTD;EH2 2ER;62012;62012;
VIKAAT CONSULTING LIMITED;EH54 8AU;62012;62012;
CALLUM BLACK LIMITED;EH10 5PH;62020;62020;
KERR MARIN MILLER LIMITED;EH5 2QB;62012;62012;
NJSLOGIC LTD;EH21 8RQ;62020;62020;
NESPITE LTD;EH2 3JG;62012;"62012
62020";
COREHOUSE CONSULTING LTD;EH26 9AW;62020;62020;
CHANGE GUIDE CONSULTANCY LTD.;EH6 7BD;58142;"58142
62020
70100
70229";
TSS TEST SOLUTIONS LTD;EH29 9FH;62020;62020;
BROWN BEAR AUTHORING LTD;EH14 2HG;62020;62020;
JMD SYSTEMS LIMITED;EH21 6RH;62012;"62012
62020";
LALDY SOLUTIONS LIMITED;EH10 6BW;62020;62020;
CELTIS SOLUTIONS LIMITED;EH4 3BL;62020;62020;
PERUMAL CONSULTING LIMITED;EH14 5DQ;62020;62020;
VALUE PROPOSITION CONSULTING LTD;EH3 5DQ;62020;62020;
SOFTNERGY LIMITED;EH14 1DJ;47410;"47410
62012";
SDR PHAROS LTD;EH54 7DE;62020;62020;
WELHALLA GROUP LTD;EH10 4QZ;62020;"62020
63110
74100";
DYNASTY TECHNOLOGIES LTD;EH3 6RE;62020;"62020
62090";
OPERANDUM EST LIMITED;EH9 2PG;62020;62020;
BLUE RAMBUTAN LIMITED;EH4 3BX;62020;62020;
RAHR DATA SYSTEMS LTD;EH11 1LL;62020;62020;
CODERAY DESIGN LTD;EH33 2DD;62012;62012;
BREAKPOINT SOLUTIONS LTD;EH14 1TJ;62020;62020;
LUMEN CYBER SECURITY LIMITED;EH6 4ST;62020;62020;
TECH GOODY LTD;EH4 2RH;49320;"49320
62020";
CLOUDCOGS CONSULTING LTD;EH14 5TW;62020;62020;
CQRE.NET LTD;EH2 1EN;62020;62020;
AM TESTING SERVICES LTD;EH5 2GU;62020;62020;
SAFETEND LTD;EH54 7DE;62020;62020;
RETAIL FADE LTD;EH4 6NH;62020;"62020
62090";
REDHWAN NACEF LTD;EH11 2TH;62012;"62012
62020";
RAVENTECH CONSULTANCY LTD;EH7 5GW;62020;62020;
ALTER SEA LTD;EH5 2GB;62011;"62011
62012
73110";
MAVERICK INSIGHTS LIMITED;EH4 8AQ;62020;62020;
TYNECASTLE CONSULTANTS LIMITED;EH14 1PN;62012;62012;
AI FINDER LTD;EH14 1DJ;62020;"62020
62090
63110
63120";
WEE SEEDS LTD;EH5 3EW;62011;"62011
62012
85100";
ANYWASTE GLOBAL LIMITED;EH12 9DQ;38110;"38110
62020";
SKILLTAP LIMITED;EH2 4AD;62020;"62020
62090";
